,val_loss,val_output_loss,val_auxilliary_output_1_loss,val_auxilliary_output_2_loss,val_output_acc,val_auxilliary_output_1_acc,val_auxilliary_output_2_acc,loss,output_loss,auxilliary_output_1_loss,auxilliary_output_2_loss,output_acc,auxilliary_output_1_acc,auxilliary_output_2_acc,lr
0,0.3031853864531163,0.17072272158189708,0.24907574076403824,0.19246648238832997,0.942970583787831,0.9090416893440987,0.933405522242971,0.7817562672581116,0.47732939937655045,0.51615386356048,0.49860231783749037,0.7551430677677426,0.7190243248436891,0.7303491255948333,0.009999999776482582
1,0.11221550327709405,0.05729384554835449,0.1154865728167824,0.06758561154346435,0.9812308247608735,0.9673344166867033,0.9774408954895053,0.23530255835037772,0.13070515885670544,0.19877561167654384,0.14988236856568013,0.9533605844607216,0.9316491321680861,0.9494069555981153,0.009999999776482582
2,0.09418095355832261,0.048862241285197075,0.09510160362399392,0.05596076747332964,0.9821331894713992,0.9657101609650511,0.9830355534934757,0.16743206276272446,0.09125280130814589,0.14888914150638283,0.10504172094516266,0.968706024341734,0.9524894457340145,0.9639482677945469,0.009999999776482582
3,0.05770836936965776,0.030176462379025867,0.056926856292090655,0.03484616180328207,0.989713048186248,0.9817722432773868,0.9888106839920592,0.09962105055457025,0.053252754324939415,0.09109354283877083,0.06346743724177288,0.982108155216647,0.9699122160623215,0.9790256651007185,0.009999999776482582
4,0.05295964303676713,0.028060844232609097,0.05101761094616695,0.0319783827725262,0.9898935211971981,0.9826746074715755,0.9882692656476583,0.07598504962306364,0.03922970048074212,0.07408278870730764,0.048435037119242554,0.9867318904344753,0.9758761643740317,0.9829122831808181,0.009999999776482582
5,0.07376649137132543,0.041974299125934075,0.060628393132147476,0.0453455780945924,0.9857426462481543,0.9817722437937237,0.9839379176876645,0.06575660818241273,0.03413211920021605,0.06436115336755258,0.04105380532227979,0.9877370502548867,0.9800308249650657,0.9864638478156988,0.009999999776482582
6,0.06118455368597205,0.03543936641457558,0.05276583531389725,0.03305145029460635,0.9879083201420951,0.9824941349769624,0.9888106841641715,0.09271475108149288,0.051527572327934326,0.07795906318675527,0.059331528586074926,0.9824432085340531,0.9717885142659435,0.9789586545538664,0.009999999776482582
7,0.03793492427482687,0.021766819459875447,0.031594456670823626,0.02229922426766347,0.9922396679299765,0.9907958852192745,0.9936834506406785,0.05902179193338536,0.03096207940618602,0.0554518536060743,0.038080519032434,0.9892782953128509,0.9815050593683358,0.9867318904344753,0.009600000455975533
8,0.039764859283501285,0.023449768263700745,0.0315563328171872,0.022827301528543488,0.9922396679299765,0.9898935210250858,0.9916982494134633,0.05053603646970708,0.027143950264140224,0.04607715006267543,0.031896468317628573,0.9905514976881324,0.9856597198954634,0.9896803591771092,0.009600000455975533
9,0.04074388993295551,0.02020948909164168,0.04230409802275141,0.026143904366047084,0.9931420321241653,0.9857426457318174,0.9907958852192745,0.04983893906917184,0.025369944130166928,0.05032031783716896,0.03124299469107295,0.9910875829895915,0.9837164109093346,0.9895463379316273,0.009600000455975533
