,auxilliary_output_1_acc,auxilliary_output_1_loss,auxilliary_output_2_acc,auxilliary_output_2_loss,loss,output_acc,output_loss,val_auxilliary_output_1_acc,val_auxilliary_output_1_loss,val_auxilliary_output_2_acc,val_auxilliary_output_2_loss,val_loss,val_output_acc,val_output_loss
0,0.7227253389599069,0.53421028661654,0.7112988511537742,0.5430417539449852,0.896883876767266,0.6978058713856043,0.5737082567637665,0.847941888696826,0.38660542123061786,0.8455205812003942,0.3740152939997728,0.6161336101669761,0.8398708636958913,0.387947386594623
1,0.8552847503818785,0.35632445899641624,0.8590530601126267,0.3395850472027702,0.5459142214678229,0.860086306343613,0.3371413624544589,0.9360774818690579,0.2632407539500836,0.9375302663823113,0.22618610485606466,0.3436130587856456,0.9333333333814404,0.19678499433087956
2,0.9060961527063051,0.24560552148324685,0.914969914330325,0.22313670940832592,0.3574076547764981,0.9173403026948531,0.2167849830555378,0.9138014528229893,0.2285933120776031,0.9263922518448449,0.19464817601071913,0.29516282307226105,0.9368845843710757,0.16819037195652892
3,0.936303409770478,0.17136717106657232,0.941834315988189,0.15992241907027735,0.25340054795849704,0.9425636662586564,0.1540136664765284,0.9368845844095613,0.16035512780065592,0.9478611784081385,0.13983081486602286,0.22927277911277044,0.9489911219109635,0.13921699239372534
4,0.9507080775832272,0.1328766308935451,0.9546587248671013,0.12016536665859935,0.19045893519859594,0.955813529462008,0.11454633338411861,0.9746569814462639,0.07497724468328955,0.9732041969522534,0.06796586501853326,0.10786776799434995,0.973688458453464,0.06498483440886109
5,0.951194311125854,0.13908034019837415,0.9511943110823813,0.1319812078703423,0.20942162160963113,0.9524098948809845,0.12810315325016644,0.9606133979111549,0.11234888920050845,0.9614205004131726,0.11654227773589025,0.1885818060171806,0.960936238911962,0.11991445280978331
6,0.9619522275717752,0.10501399291747755,0.966753783519019,0.09083834865588929,0.14453182157133804,0.9676046921678976,0.08577611625655542,0.9770782889426958,0.0706971306699577,0.9796610169491525,0.057928188859550485,0.09327147245719801,0.9793381759483455,0.0546838754735424
7,0.9591563849117896,0.10582949204922505,0.9624384611433837,0.09565106533489959,0.14996116157035397,0.9644441743871691,0.08951699194944804,0.950121065384924,0.12837516542966082,0.9439870863599678,0.13022888823742343,0.20957259587143773,0.9383373688458434,0.13199137565142402
8,0.9614659941160939,0.10624922825207951,0.9652343038323512,0.09149715095796476,0.14613589469816868,0.9663283292235614,0.08681197947737207,0.9733656174430354,0.07141866117619622,0.9775625504535278,0.06262177951014551,0.10340080150584235,0.9778853914543348,0.06318866793093324
9,0.9708867683850009,0.07982238670424445,0.9724670273043469,0.0702597491199982,0.11151594542057935,0.9752628700222961,0.0664913027836495,0.9355932203870901,0.18915949111219565,0.9425343018948213,0.16166200531981856,0.2543052408654811,0.9485068604097528,0.14905878837018172
10,0.9620130068044536,0.10221203689059899,0.9655381997783793,0.08974959742462846,0.14309962914648341,0.9670576795085197,0.08551113603995839,0.9415657788924001,0.15767505260799275,0.9433414043968391,0.15811232727222427,0.2593060233113841,0.9322033899074798,0.1645698092583209
11,0.9680301464923369,0.08566672736680929,0.9719200146014964,0.07431712389102803,0.11792251122866924,0.9729532608324827,0.06992735377305302,0.9473769168973065,0.14061784437580202,0.9564164649199054,0.10836654935660528,0.17449940638834666,0.9589991929263623,0.09980408525014713
12,0.972223910590997,0.07665042168085665,0.975688324390208,0.06542524306497219,0.10336712997553668,0.9769039081743204,0.06074442904690932,0.9836965294688628,0.04906327363653853,0.9849878934720911,0.04132610395899504,0.0678264956473342,0.9857949959837303,0.04070968143852417
13,0.9702789763733949,0.08669828765770371,0.9720415728458668,0.0775634804547525,0.12032856143065038,0.974229623657269,0.07105002831175197,0.966908797417272,0.09408923157485528,0.96545601291364,0.09266894622506684,0.16497034889565446,0.9620661824147869,0.10894289246494969
14,0.9700966389398187,0.08160034485742299,0.9759922202927634,0.06724922841174011,0.111000086309529,0.9766000121848196,0.06634521270747613,0.9856335754737053,0.04266156074354204,0.9885391444809692,0.03540163164036807,0.057876677540543583,0.9888619854817764,0.0344577184877538
