6.235000000000000000e+03,9.199000000000000000e+03,4.660000000000000000e+02
1.279900000000000000e+04,1.007700000000000000e+04,4.670000000000000000e+02
6.455000000000000000e+03,9.623000000000000000e+03,4.710000000000000000e+02
1.287600000000000000e+04,1.009300000000000000e+04,4.710000000000000000e+02
5.584000000000000000e+03,8.935000000000000000e+03,4.760000000000000000e+02
5.696000000000000000e+03,8.684000000000000000e+03,4.760000000000000000e+02
6.255000000000000000e+03,9.613000000000000000e+03,4.760000000000000000e+02
6.600000000000000000e+03,9.880000000000000000e+03,4.760000000000000000e+02
6.602000000000000000e+03,9.684000000000000000e+03,4.760000000000000000e+02
6.653000000000000000e+03,9.938000000000000000e+03,4.760000000000000000e+02
6.689000000000000000e+03,9.506000000000000000e+03,4.760000000000000000e+02
1.266100000000000000e+04,1.018000000000000000e+04,4.760000000000000000e+02
1.272900000000000000e+04,1.016800000000000000e+04,4.760000000000000000e+02
1.280800000000000000e+04,1.016400000000000000e+04,4.760000000000000000e+02
1.290900000000000000e+04,1.021500000000000000e+04,4.760000000000000000e+02
1.291100000000000000e+04,1.015200000000000000e+04,4.760000000000000000e+02
1.376100000000000000e+04,9.260000000000000000e+03,4.760000000000000000e+02
1.389900000000000000e+04,9.264000000000000000e+03,4.760000000000000000e+02
6.499000000000000000e+03,9.630000000000000000e+03,4.770000000000000000e+02
1.255400000000000000e+04,1.011500000000000000e+04,4.770000000000000000e+02
1.402200000000000000e+04,9.479000000000000000e+03,4.780000000000000000e+02
6.433000000000000000e+03,9.611000000000000000e+03,4.810000000000000000e+02
6.480000000000000000e+03,9.611000000000000000e+03,4.810000000000000000e+02
6.534000000000000000e+03,9.922000000000000000e+03,4.810000000000000000e+02
6.536000000000000000e+03,9.779000000000000000e+03,4.810000000000000000e+02
6.591000000000000000e+03,9.681000000000000000e+03,4.810000000000000000e+02
6.397000000000000000e+03,9.248000000000000000e+03,4.820000000000000000e+02
6.433000000000000000e+03,9.396000000000000000e+03,4.820000000000000000e+02
6.461000000000000000e+03,1.009900000000000000e+04,4.820000000000000000e+02
6.525000000000000000e+03,9.795000000000000000e+03,4.820000000000000000e+02
6.501000000000000000e+03,9.942000000000000000e+03,4.820000000000000000e+02
6.556000000000000000e+03,9.935000000000000000e+03,4.820000000000000000e+02
6.539000000000000000e+03,9.906000000000000000e+03,4.820000000000000000e+02
5.667000000000000000e+03,9.125000000000000000e+03,4.880000000000000000e+02
6.437000000000000000e+03,9.654000000000000000e+03,4.880000000000000000e+02
6.444000000000000000e+03,9.886000000000000000e+03,4.880000000000000000e+02
1.307700000000000000e+04,1.011800000000000000e+04,4.880000000000000000e+02
6.384000000000000000e+03,9.537000000000000000e+03,4.910000000000000000e+02
6.391000000000000000e+03,9.509000000000000000e+03,4.910000000000000000e+02
6.432000000000000000e+03,9.361000000000000000e+03,4.910000000000000000e+02
6.553000000000000000e+03,9.901000000000000000e+03,4.910000000000000000e+02
6.396000000000000000e+03,1.010900000000000000e+04,4.920000000000000000e+02
6.447000000000000000e+03,1.013700000000000000e+04,4.970000000000000000e+02
6.456000000000000000e+03,1.006300000000000000e+04,5.100000000000000000e+02
6.505000000000000000e+03,1.008900000000000000e+04,5.110000000000000000e+02
6.521000000000000000e+03,1.005900000000000000e+04,5.110000000000000000e+02
6.388000000000000000e+03,9.745000000000000000e+03,5.160000000000000000e+02
6.422000000000000000e+03,1.002500000000000000e+04,5.160000000000000000e+02
6.624000000000000000e+03,1.012700000000000000e+04,5.160000000000000000e+02
6.741000000000000000e+03,1.012700000000000000e+04,5.160000000000000000e+02
6.543000000000000000e+03,1.001400000000000000e+04,5.160000000000000000e+02
6.211000000000000000e+03,9.607000000000000000e+03,5.250000000000000000e+02
6.409000000000000000e+03,9.709000000000000000e+03,5.250000000000000000e+02
6.266000000000000000e+03,9.605000000000000000e+03,5.330000000000000000e+02
6.491000000000000000e+03,9.774000000000000000e+03,5.410000000000000000e+02
5.993000000000000000e+03,9.521000000000000000e+03,5.460000000000000000e+02
